"resource.data.credentialInfo.<root_account>.access_key_2_last_rotated","resource.data.credentialInfo.Administrator.mfa_active","resource.turbot.id","resource.data.credentialInfo.Administrator.password_next_rotation","resource.data.credentialInfo.Administrator.access_key_1_last_used_date","resource.data.credentialInfo.<root_account>.access_key_1_last_used_region","resource.data.credentialInfo.Administrator.access_key_2_last_used_date","resource.data.credentialInfo.Administrator.arn","resource.data.credentialInfo.Administrator.cert_2_last_rotated","resource.data.credentialInfo.<root_account>.access_key_2_active","resource.data.credentialInfo.Administrator.password_last_changed","resource.data.credentialInfo.<root_account>.access_key_2_last_used_date","resource.data.credentialInfo.Administrator.access_key_1_last_used_service","resource.data.credentialInfo.Administrator.cert_1_active","resource.data.credentialInfo.<root_account>.access_key_2_last_used_service","resource.data.credentialInfo.Administrator.access_key_1_last_used_region","resource.data.credentialInfo.<root_account>.user","resource.data.credentialInfo.<root_account>.password_next_rotation","resource.data.credentialInfo.<root_account>.arn","resource.data.credentialInfo.<root_account>.access_key_1_last_used_date","resource.metadata.aws.partition","resource.data.credentialInfo.Administrator.access_key_2_active","resource.data.credentialInfo.Administrator.user","resource.data.credentialInfo.<root_account>.cert_2_last_rotated","turbot.id","default","resource.data.credentialInfo.<root_account>.user_creation_time","resource.data.credentialInfo.<root_account>.cert_1_active","resource.data.credentialInfo.Administrator.access_key_1_active","resource.data.credentialInfo.<root_account>.password_enabled","resource.data.credentialInfo.Administrator.user_creation_time","resource.data.credentialInfo.<root_account>.mfa_active","type.trunk.title","isCalculated","type.uri","resource.data.credentialInfo.<root_account>.password_last_changed","resource.trunk.title","resource.data.credentialInfo.Administrator.cert_1_last_rotated","resource.data.credentialInfo.<root_account>.cert_2_active","resource.data.credentialInfo.Administrator.access_key_2_last_used_region","resource.data.credentialInfo.<root_account>.password_last_used","resource.data.credentialInfo.<root_account>.access_key_1_active","resource.data.credentialInfo.<root_account>.access_key_2_last_used_region","resource.data.credentialInfo.Administrator.access_key_1_last_rotated","resource.data.credentialInfo.Administrator.password_last_used","resource.data.credentialInfo.<root_account>.access_key_1_last_used_service","resource.data.credentialInfo.Administrator.cert_2_active","precedence","resource.data.credentialInfo.<root_account>.access_key_1_last_rotated","resource.data.credentialInfo.<root_account>.cert_1_last_rotated","value","resource.data.credentialInfo.Administrator.access_key_2_last_used_service","resource.data.credentialInfo.Administrator.password_enabled","resource.metadata.aws.accountId","resource.data.credentialInfo.Administrator.access_key_2_last_rotated"
"N/A","false","328653751810832","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::196873068160:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::196873068160:root","N/A","aws-us-gov","false","Administrator","N/A","328653755624274","True","8/2/2024 8:35:40 PM","false","false","not_supported","8/6/2024 8:49:20 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-rpm-htd-stage > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","8/6/2024 8:50:13 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","196873068160","N/A"
"N/A","false","327590306101515","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::191338546632:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::191338546632:root","N/A","aws-us-gov","false","Administrator","N/A","327590313261185","True","7/24/2024 6:06:15 PM","false","false","not_supported","7/24/2024 8:53:30 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-ccft > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","7/24/2024 8:53:58 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","191338546632","N/A"
"N/A","false","327057364739176","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::188222050205:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::188222050205:root","N/A","aws-us-gov","false","Administrator","N/A","327057365439688","True","7/19/2024 5:01:09 PM","false","false","not_supported","7/19/2024 8:32:21 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-fmp-eft-prod > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","7/19/2024 8:34:00 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","188222050205","N/A"
"N/A","false","323677004433336","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::143104705743:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::143104705743:root","N/A","aws-us-gov","false","Administrator","N/A","323677006621167","True","6/5/2024 4:03:43 PM","false","false","not_supported","6/5/2024 10:53:54 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-tracs > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","6/5/2024 10:54:44 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","143104705743","N/A"
"N/A","false","323336792831760","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::143094865365:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::143094865365:root","N/A","aws-us-gov","false","Administrator","N/A","323336793464661","True","6/5/2024 3:59:17 PM","false","false","not_supported","6/5/2024 11:03:56 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-rpm-htm-nprod > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","6/5/2024 11:04:29 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","143094865365","N/A"
"N/A","false","323254582886209","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::145553522506:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::145553522506:root","N/A","aws-us-gov","false","Administrator","N/A","323254585531543","True","6/5/2024 9:00:32 PM","false","false","not_supported","6/6/2024 9:10:54 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-visage-pacs > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","6/6/2024 9:15:22 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","145553522506","N/A"
"N/A","false","323251395362605","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::143096630251:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::143096630251:root","N/A","aws-us-gov","false","Administrator","N/A","323251398486187","True","6/5/2024 4:00:50 PM","false","false","not_supported","6/5/2024 10:48:16 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-rpm-htv > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","6/5/2024 10:49:19 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","143096630251","N/A"
"N/A","false","323251192946957","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::143103813067:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::143103813067:root","N/A","aws-us-gov","false","Administrator","N/A","323251194834475","True","6/5/2024 4:02:51 PM","false","false","not_supported","6/5/2024 10:59:03 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-rpm-htd-dev > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","6/5/2024 10:59:34 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","143103813067","N/A"
"N/A","false","323250346000064","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::143101379957:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::143101379957:root","N/A","aws-us-gov","false","Administrator","N/A","323250347216387","True","6/5/2024 4:01:56 PM","false","false","not_supported","6/5/2024 11:10:42 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-rpm-htc-nprod > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","6/5/2024 11:11:11 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","143101379957","N/A"
"N/A","false","320085632192677","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::239516274380:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::239516274380:root","N/A","aws-us-gov","false","Administrator","N/A","322720974475599","True","8/31/2022 5:59:33 PM","false","false","not_supported","9/1/2022 3:38:05 AM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-cie > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","9/1/2022 3:39:26 AM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","239516274380","N/A"
"N/A","false","320184542670239","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::228154497932:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::228154497932:root","N/A","aws-us-gov","false","Administrator","N/A","322720974465263","True","5/10/2023 1:20:12 PM","false","false","not_supported","5/10/2023 7:17:39 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-mim > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","5/12/2023 2:04:16 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","228154497932","N/A"
"N/A","false","320349689955395","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::550600408226:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::550600408226:root","N/A","aws-us-gov","false","Administrator","N/A","322720974464223","True","2/28/2022 11:10:00 AM","false","false","not_supported","2/28/2022 12:30:46 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-webstair > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","3/7/2022 10:33:43 AM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","550600408226","N/A"
"N/A","false","320175477351309","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::037373873733:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::037373873733:root","N/A","aws-us-gov","false","Administrator","N/A","322720974442639","True","1/8/2021 7:38:09 PM","false","false","not_supported","1/15/2021 7:57:39 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-hng > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","1/19/2021 8:44:27 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","037373873733","N/A"
"N/A","false","320175479242322","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::108194490027:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::108194490027:root","N/A","aws-us-gov","false","Administrator","N/A","322720974407654","True","1/24/2023 6:58:59 PM","false","false","not_supported","1/25/2023 5:46:01 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-ecso-demo > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","1/25/2023 5:47:04 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","108194490027","N/A"
"N/A","false","320261686637161","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::615495612818:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::615495612818:root","N/A","aws-us-gov","false","Administrator","N/A","322720974406624","True","1/10/2019 4:58:24 PM","false","false","not_supported","1/11/2019 9:23:46 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-scip > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","3/26/2019 9:03:40 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","615495612818","N/A"
"N/A","false","320000765154916","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::170319605050:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::170319605050:root","N/A","aws-us-gov","false","Administrator","N/A","322720974406621","True","7/22/2022 6:57:00 PM","false","false","not_supported","7/22/2022 7:53:22 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-apt > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","7/22/2022 7:54:13 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","170319605050","N/A"
"N/A","false","320264245427078","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::911296799132:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::911296799132:root","N/A","aws-us-gov","false","Administrator","N/A","322720974405590","True","4/18/2019 8:23:46 PM","false","false","not_supported","4/22/2019 9:21:16 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-vcs-mdm > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","4/22/2019 9:22:06 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","911296799132","N/A"
"N/A","false","320184481034534","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::206795815969:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::206795815969:root","N/A","aws-us-gov","false","Administrator","N/A","322720974405582","True","4/13/2023 3:32:47 PM","false","false","not_supported","4/13/2023 5:19:50 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-otg > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","4/13/2023 5:20:28 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","206795815969","N/A"
"N/A","false","320173513211758","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::311937954251:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::311937954251:root","N/A","aws-us-gov","false","Administrator","N/A","322720974405577","True","10/5/2018 3:05:00 PM","false","false","not_supported","10/18/2018 12:26:57 AM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-ecso-ops > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","12/28/2018 8:26:00 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","311937954251","N/A"
"N/A","false","320267936566971","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::364400509131:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::364400509131:root","N/A","aws-us-gov","false","Administrator","N/A","322720974404549","True","4/2/2020 2:45:06 PM","false","false","not_supported","4/2/2020 9:38:58 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-via-4m > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","4/6/2020 3:41:15 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","364400509131","N/A"
"N/A","false","319919137209619","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::381651019174:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::381651019174:root","N/A","aws-us-gov","false","Administrator","N/A","322720974404544","True","10/30/2018 4:20:26 PM","false","false","not_supported","11/1/2018 4:47:01 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-vetride-nprod > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","4/19/2019 5:10:00 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","381651019174","N/A"
"N/A","false","320089208668864","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::659485066229:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::659485066229:root","N/A","aws-us-gov","false","Administrator","N/A","322720974403514","True","1/24/2019 8:50:24 PM","false","false","not_supported","1/28/2019 10:46:44 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-dst > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","3/27/2019 8:11:27 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","659485066229","N/A"
"N/A","false","320184427515980","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::171779755738:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::171779755738:root","N/A","aws-us-gov","false","Administrator","N/A","322720974403509","True","7/22/2020 1:13:37 PM","false","false","not_supported","7/22/2020 10:14:37 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-pios-lab > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","7/27/2020 4:38:00 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","171779755738","N/A"
"N/A","false","319919138955071","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::078620075289:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::078620075289:root","N/A","aws-us-gov","false","Administrator","N/A","322720974402479","True","12/21/2022 5:04:20 PM","false","false","not_supported","12/27/2022 8:12:29 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-vaprofile-dev > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","12/27/2022 8:13:33 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","078620075289","N/A"
"N/A",,"319915062110385",,,"N/A",,,,"false",,"N/A",,,"N/A",,"<root_account>","not_supported","arn:aws-us-gov:iam::348286891446:root","N/A","aws-us-gov",,,"N/A","322720974402473","True","4/19/2017 6:04:08 PM","false",,"not_supported",,"false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS Org > core-gov-internal > Credential Report",,"false",,"no_information","false","N/A",,,"N/A",,"should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management",,,"348286891446",
"N/A","false","320173213549006","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::223419771635:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::223419771635:root","N/A","aws-us-gov","false","Administrator","N/A","322720974402466","True","5/3/2023 2:56:12 PM","false","false","not_supported","5/3/2023 9:16:14 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-fpps > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","5/3/2023 9:17:03 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","223419771635","N/A"
"N/A","false","321415344227900","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::051670551971:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::051670551971:root","N/A","aws-us-gov","false","Administrator","N/A","322720974401439","True","2/8/2024 7:44:36 PM","false","false","not_supported","2/9/2024 4:44:35 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-dscsa > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","2/9/2024 4:45:06 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","051670551971","N/A"
"N/A","false","320003346564015","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::828541748511:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::828541748511:root","N/A","aws-us-gov","false","Administrator","N/A","322720974401433","True","4/27/2018 1:36:42 PM","false","false","not_supported","5/2/2018 3:05:05 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-aws-gov-hr-pas > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","N/A","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","828541748511","N/A"
"N/A","false","320187032715144","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::461921442292:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::461921442292:root","N/A","aws-us-gov","false","Administrator","N/A","322720974401428","True","9/2/2021 4:41:43 PM","false","false","not_supported","9/2/2021 8:57:04 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-ldx-dev > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","9/2/2021 9:01:52 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","461921442292","N/A"
"N/A","false","319919018183100","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::306010420108:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::306010420108:root","N/A","aws-us-gov","false","Administrator","N/A","322720974400399","True","7/20/2023 1:54:14 PM","false","false","not_supported","8/4/2023 5:20:41 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-awsps-nprod > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","8/4/2023 5:22:27 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","306010420108","N/A"
"N/A","false","320090986966964","N/A","N/A","N/A","N/A","arn:aws-us-gov:iam::209355937899:user/Administrator","N/A","false","N/A","N/A","N/A","false","N/A","N/A","<root_account>","not_supported","arn:aws-us-gov:iam::209355937899:root","N/A","aws-us-gov","false","Administrator","N/A","322720974400392","True","4/14/2023 7:51:01 PM","false","false","not_supported","4/17/2023 10:29:44 PM","false","AWS > CIS v3.0 > 1 - Identity and Access Management > 1.13 - Ensure there is only one active access key available for any single IAM user","False","tmod:@turbot/aws-cisv3-0#/policy/types/r0113","not_supported","Turbot > VA > VAEC > AWS > vaec-crp-nprod > Credential Report","N/A","false","N/A","no_information","false","N/A","N/A","4/17/2023 10:30:29 PM","N/A","false","should","N/A","N/A","Per AWS > CIS v3.0 > 1 - Identity and Access Management","N/A","false","209355937899","N/A"
